total_sessions,completed_sessions,completion_rate,favorite_count,favorite_rate,avg_duration_minutes,avg_active_seconds,avg_engagement_ratio,calm_type_ratio,balanced_type_ratio,active_type_ratio,feedback_positive_score,feedback_present_rate,target_label
13,8,0.6154,2,0.1538,20.2406,1025.4513,0.8444,0.2502,0.5517,0.198,0.524,0.6663,balanced
38,28,0.7368,11,0.2895,38.5987,2473.2468,1.0679,0.0143,0.1915,0.7942,0.8404,0.6992,active
17,12,0.7059,1,0.0588,13.6864,665.3203,0.8102,0.4051,0.4085,0.1864,0.46,0.2619,balanced
25,16,0.64,5,0.2,10.8304,348.4851,0.5363,0.6258,0.2693,0.1049,0.3252,0.2458,calm
16,6,0.375,1,0.0625,8.7431,306.2482,0.5838,0.6712,0.2435,0.0853,0.1564,0.0799,calm
47,36,0.766,9,0.1915,16.3094,698.8009,0.7141,0.3253,0.3763,0.2984,0.7069,0.2324,balanced
10,4,0.4,1,0.1,11.168,305.2458,0.4555,0.7795,0.2053,0.0152,0.2854,0.205,calm
13,9,0.6923,4,0.3077,20.5064,764.4321,0.6213,0.2496,0.3849,0.3655,0.3755,0.3735,balanced
12,9,0.75,2,0.1667,18.3966,624.198,0.5655,0.3198,0.4041,0.2762,0.5291,0.5856,balanced
22,17,0.7727,3,0.1364,12.4027,528.4537,0.7101,0.2995,0.3936,0.3069,0.6279,0.3288,balanced
46,43,0.9348,16,0.3478,29.8674,1538.9824,0.8588,0.1154,0.1929,0.6917,0.6762,0.6063,active
23,12,0.5217,3,0.1304,11.014,302.6094,0.4579,0.6784,0.3094,0.0121,0.5565,0.4056,calm
11,7,0.6364,0,0.0,17.0953,833.9554,0.813,0.4068,0.4302,0.163,0.5937,0.4407,balanced
72,61,0.8472,7,0.0972,23.3753,1066.846,0.7607,0.1027,0.2924,0.6049,0.568,0.8239,active
33,24,0.7273,2,0.0606,10.892,438.4393,0.6709,0.6462,0.331,0.0228,0.1636,0.272,calm
35,18,0.5143,3,0.0857,17.0326,738.6539,0.7228,0.3606,0.3556,0.2838,0.7326,0.5481,balanced
59,58,0.9831,19,0.322,36.4829,1554.5271,0.7102,0.0903,0.2006,0.7091,0.5911,0.8064,active
50,33,0.66,8,0.16,21.9724,1111.9155,0.8434,0.3005,0.4637,0.2357,0.3846,0.2567,balanced
54,33,0.6111,13,0.2407,26.0555,1618.7068,1.0354,0.1018,0.2498,0.6484,0.5795,0.4116,active
8,4,0.5,0,0.0,9.9958,385.4496,0.6427,0.8258,0.118,0.0562,0.2115,0.4395,calm
48,34,0.7083,16,0.3333,12.22,580.4768,0.7917,0.2198,0.5245,0.2556,0.7319,0.6896,balanced
43,30,0.6977,1,0.0233,34.0312,2002.8688,0.9809,0.0725,0.2293,0.6982,0.9191,0.4073,active
78,63,0.8077,12,0.1538,43.9351,1965.7285,0.7457,0.0897,0.2958,0.6145,0.8089,0.7717,active
20,16,0.8,4,0.2,13.7756,621.9505,0.7525,0.3189,0.4747,0.2064,0.4815,0.2003,balanced
58,43,0.7414,15,0.2586,43.7528,2522.566,0.9609,0.0727,0.1323,0.795,0.6645,0.7597,active
64,52,0.8125,12,0.1875,28.9374,1771.819,1.0205,0.0929,0.2251,0.682,0.7431,0.5839,active
31,27,0.871,2,0.0645,32.1613,1612.9959,0.8359,0.0205,0.241,0.7386,0.7857,0.3967,active
13,11,0.8462,3,0.2308,17.1653,644.3252,0.6256,0.3352,0.3326,0.3322,0.6411,0.5235,balanced
11,5,0.4545,3,0.2727,10.8862,530.2327,0.8118,0.7751,0.2063,0.0185,0.322,0.2947,calm
50,32,0.64,8,0.16,35.1882,2041.5292,0.967,0.1539,0.1868,0.6593,0.7216,0.6885,active
5,3,0.6,1,0.2,5.4051,155.6198,0.4799,0.7901,0.0993,0.1106,0.4581,0.0576,calm
39,32,0.8205,12,0.3077,44.833,2042.4514,0.7593,0.0318,0.3252,0.6431,0.991,0.7581,active
19,10,0.5263,0,0.0,14.376,689.4071,0.7993,0.273,0.4502,0.2768,0.6997,0.2441,balanced
5,3,0.6,0,0.0,5.7958,287.7797,0.8276,0.765,0.158,0.077,0.2176,0.2274,calm
6,4,0.6667,1,0.1667,10.7999,536.5101,0.828,0.7531,0.1188,0.1282,0.3376,0.3849,calm
45,38,0.8444,9,0.2,14.7196,752.3675,0.8519,0.2237,0.5906,0.1856,0.5659,0.4593,balanced
19,14,0.7368,2,0.1053,21.7242,999.4815,0.7668,0.3662,0.3937,0.2401,0.3588,0.6274,balanced
57,47,0.8246,13,0.2281,22.7961,1014.3178,0.7416,0.0819,0.2478,0.6703,0.7056,0.7145,active
53,44,0.8302,13,0.2453,28.9471,1238.0192,0.7128,0.0588,0.1988,0.7424,0.9885,0.5365,active
12,5,0.4167,0,0.0,8.4845,326.3165,0.641,0.7563,0.2239,0.0198,0.2547,0.2673,calm
10,7,0.7,0,0.0,5.1882,211.8398,0.6805,0.6574,0.2434,0.0992,0.5468,0.424,calm
12,8,0.6667,2,0.1667,21.5814,1281.7837,0.9899,0.1024,0.129,0.7686,0.8833,0.5927,active
34,30,0.8824,6,0.1765,36.8193,1633.0877,0.7392,0.0167,0.1885,0.7948,0.8083,0.5791,active
58,56,0.9655,8,0.1379,24.7453,1363.4017,0.9183,0.1694,0.1972,0.6334,0.7498,0.9326,active
10,5,0.5,1,0.1,6.9103,152.2545,0.3672,0.7035,0.2307,0.0659,0.4779,0.3077,calm
35,26,0.7429,8,0.2286,9.8066,378.3898,0.6431,0.7242,0.2438,0.032,0.509,0.063,calm
24,13,0.5417,5,0.2083,11.2227,282.2222,0.4191,0.8157,0.1678,0.0165,0.3104,0.1386,calm
31,23,0.7419,10,0.3226,40.2068,1767.4327,0.7326,0.0371,0.2841,0.6788,0.8798,0.638,active
20,13,0.65,4,0.2,34.1759,1506.1085,0.7345,0.0407,0.2776,0.6817,0.6971,0.8192,active
27,13,0.4815,8,0.2963,17.5958,995.0035,0.9425,0.3896,0.3819,0.2285,0.4726,0.2303,balanced
12,8,0.6667,1,0.0833,42.1863,2777.1024,1.0972,0.1243,0.3055,0.5702,0.8949,0.4657,active
28,14,0.5,9,0.3214,16.2626,923.2392,0.9462,0.3255,0.3829,0.2916,0.3573,0.5882,balanced
80,71,0.8875,28,0.35,25.9804,1620.1659,1.0394,0.0387,0.3184,0.6429,0.6114,0.4392,active
16,8,0.5,3,0.1875,9.5406,242.2323,0.4232,0.6268,0.3256,0.0476,0.451,0.4496,calm
51,39,0.7647,3,0.0588,44.3106,2634.73,0.991,0.1471,0.1386,0.7142,0.5827,0.9237,active
61,41,0.6721,14,0.2295,21.7896,1193.0806,0.9126,0.1218,0.2514,0.6268,0.7893,0.5892,active
22,18,0.8182,4,0.1818,25.7031,1570.643,1.0185,0.0357,0.2266,0.7377,0.9311,0.9311,active
50,26,0.52,17,0.34,14.2069,686.79,0.8057,0.2376,0.4342,0.3282,0.4614,0.6814,balanced
24,21,0.875,1,0.0417,43.1844,1973.0419,0.7615,0.0834,0.2759,0.6407,0.9417,0.9112,active
8,5,0.625,2,0.25,14.8826,524.804,0.5877,0.3558,0.4726,0.1716,0.5046,0.2669,balanced
19,15,0.7895,5,0.2632,25.5181,1308.1394,0.8544,0.0953,0.2235,0.6812,0.9194,0.5819,active
11,6,0.5455,3,0.2727,21.574,1119.3594,0.8647,0.3397,0.5065,0.1538,0.5778,0.3013,balanced
25,18,0.72,3,0.12,24.4383,1104.1384,0.753,0.0728,0.292,0.6352,0.8936,0.8264,active
31,21,0.6774,6,0.1935,10.7305,299.8228,0.4657,0.7521,0.2041,0.0438,0.5744,0.3426,calm
22,14,0.6364,0,0.0,25.9369,1400.417,0.8999,0.0732,0.1661,0.7607,0.8307,0.9308,active
75,48,0.64,22,0.2933,23.6719,1094.1343,0.7703,0.0245,0.3611,0.6144,0.7212,0.4453,active
26,14,0.5385,2,0.0769,8.9406,313.8475,0.5851,0.771,0.1174,0.1116,0.5344,0.168,calm
44,23,0.5227,14,0.3182,18.6406,635.0497,0.5678,0.2021,0.4515,0.3464,0.6552,0.4313,balanced
18,10,0.5556,1,0.0556,18.2267,1027.9774,0.94,0.2803,0.4756,0.2441,0.5594,0.6105,balanced
21,12,0.5714,0,0.0,13.0632,618.8931,0.7896,0.2615,0.4593,0.2792,0.7448,0.2628,balanced
22,17,0.7727,1,0.0455,13.5182,548.8383,0.6767,0.385,0.4577,0.1572,0.3509,0.301,balanced
31,29,0.9355,6,0.1935,42.703,2497.0536,0.9746,0.1101,0.267,0.6229,0.5671,0.8667,active
9,6,0.6667,3,0.3333,9.6667,255.3319,0.4402,0.7674,0.1978,0.0348,0.4194,0.2118,calm
28,15,0.5357,0,0.0,11.4006,509.965,0.7455,0.6463,0.2647,0.089,0.5895,0.4217,calm
35,20,0.5714,8,0.2286,7.9762,303.3127,0.6338,0.6848,0.2313,0.0839,0.3433,0.357,calm
48,45,0.9375,0,0.0,44.8696,2057.3712,0.7642,0.0572,0.2515,0.6913,0.8995,0.7922,active
24,19,0.7917,8,0.3333,43.9714,1858.2397,0.7043,0.1489,0.2632,0.5879,0.7974,0.5648,active
18,12,0.6667,1,0.0556,6.7284,263.9919,0.6539,0.8152,0.0796,0.1052,0.4845,0.219,calm
11,8,0.7273,1,0.0909,21.0729,1195.8252,0.9458,0.2531,0.4704,0.2765,0.7187,0.3999,balanced
20,14,0.7,4,0.2,19.126,829.262,0.7226,0.2034,0.508,0.2886,0.6383,0.5456,balanced
19,10,0.5263,1,0.0526,7.9064,214.3076,0.4518,0.6941,0.2964,0.0095,0.3528,0.1985,calm
15,11,0.7333,2,0.1333,20.8047,971.4179,0.7782,0.1946,0.4755,0.3299,0.5561,0.2357,balanced
26,12,0.4615,9,0.3462,7.8219,349.6464,0.745,0.7827,0.1884,0.0289,0.4488,0.3052,calm
59,49,0.8305,10,0.1695,32.2183,1384.1852,0.716,0.0253,0.258,0.7167,0.6591,0.6696,active
38,30,0.7895,9,0.2368,23.5649,1453.2448,1.0278,0.1524,0.2411,0.6065,0.7391,0.3939,active
70,63,0.9,20,0.2857,32.1135,1716.4505,0.8908,0.0204,0.3276,0.6519,0.9909,0.3691,active
47,23,0.4894,12,0.2553,18.2179,622.026,0.5691,0.3921,0.369,0.2389,0.5899,0.4885,balanced
47,31,0.6596,11,0.234,16.408,775.3974,0.7876,0.3626,0.4683,0.1691,0.3967,0.5065,balanced
26,19,0.7308,4,0.1538,30.7475,1893.0855,1.0261,0.037,0.209,0.754,0.656,0.913,active
14,10,0.7143,3,0.2143,21.0734,927.574,0.7336,0.2063,0.5085,0.2852,0.6137,0.3116,balanced
31,20,0.6452,4,0.129,21.579,977.9629,0.7553,0.1873,0.5094,0.3034,0.4111,0.2298,balanced
25,18,0.72,0,0.0,43.4696,2677.0848,1.0264,0.0745,0.2528,0.6727,0.6781,0.3658,active
43,39,0.907,10,0.2326,26.5702,1627.0212,1.0206,0.0808,0.2577,0.6615,0.5782,0.5209,active
13,11,0.8462,2,0.1538,33.4587,1981.9702,0.9873,0.1305,0.2382,0.6313,0.7187,0.4482,active
8,6,0.75,2,0.25,14.4862,503.749,0.5796,0.2845,0.3542,0.3613,0.4059,0.432,balanced
26,17,0.6538,9,0.3462,15.3051,812.6963,0.885,0.3384,0.3335,0.3281,0.4103,0.2668,balanced
12,7,0.5833,4,0.3333,7.8609,290.9852,0.6169,0.7037,0.2598,0.0364,0.2534,0.4044,calm
41,25,0.6098,3,0.0732,21.4465,789.1692,0.6133,0.3639,0.4488,0.1873,0.3893,0.3895,balanced
45,34,0.7556,0,0.0,12.1898,515.6627,0.705,0.3449,0.4976,0.1574,0.5223,0.3224,balanced
23,20,0.8696,6,0.2609,41.2236,2484.7918,1.0046,0.0241,0.2808,0.695,0.929,0.939,active
25,19,0.76,7,0.28,40.6235,2006.4883,0.8232,0.125,0.2088,0.6663,0.5502,0.9172,active
14,9,0.6429,1,0.0714,10.3668,418.4505,0.6727,0.7508,0.2035,0.0457,0.465,0.1513,calm
35,19,0.5429,0,0.0,17.6856,910.2456,0.8578,0.2899,0.4672,0.2429,0.7309,0.5426,balanced
23,18,0.7826,8,0.3478,33.5641,1876.9718,0.932,0.0995,0.2354,0.6652,0.7673,0.3658,active
18,10,0.5556,6,0.3333,11.0106,477.0033,0.722,0.8853,0.089,0.0256,0.2212,0.4046,calm
28,21,0.75,1,0.0357,8.2692,412.2863,0.831,0.7692,0.1369,0.0939,0.5386,0.3112,calm
28,15,0.5357,0,0.0,7.6871,302.2186,0.6553,0.7928,0.1678,0.0394,0.4118,0.4103,calm
48,38,0.7917,3,0.0625,17.8154,698.8797,0.6538,0.192,0.4654,0.3426,0.6591,0.4309,balanced
17,9,0.5294,0,0.0,16.5602,914.6409,0.9205,0.3208,0.4267,0.2525,0.6875,0.6461,balanced
34,24,0.7059,2,0.0588,13.1895,583.7349,0.7376,0.2957,0.4449,0.2594,0.651,0.2171,balanced
12,11,0.9167,3,0.25,40.6657,2172.712,0.8905,0.023,0.1934,0.7836,0.8187,0.4987,active
43,37,0.8605,5,0.1163,24.199,1192.0343,0.821,0.1061,0.2765,0.6174,0.7379,0.4718,active
35,20,0.5714,12,0.3429,19.2402,1020.2984,0.8838,0.237,0.5992,0.1639,0.6425,0.3669,balanced
60,53,0.8833,18,0.3,23.1967,1174.4008,0.8438,0.0129,0.2932,0.6939,0.5673,0.4992,active
46,37,0.8043,9,0.1957,18.3948,827.0198,0.7493,0.3247,0.3881,0.2873,0.5504,0.5603,balanced
14,7,0.5,0,0.0,6.2803,156.5958,0.4156,0.7446,0.1561,0.0993,0.5865,0.2134,calm
28,24,0.8571,7,0.25,31.1224,1728.8069,0.9258,0.1414,0.1787,0.6799,0.8285,0.4451,active
28,18,0.6429,1,0.0357,11.952,440.8549,0.6148,0.6531,0.259,0.0879,0.432,0.2639,calm
12,9,0.75,1,0.0833,10.6509,400.5117,0.6267,0.7622,0.1661,0.0717,0.3965,0.426,calm
16,9,0.5625,4,0.25,21.9543,784.6691,0.5957,0.2504,0.3757,0.3739,0.7188,0.5112,balanced
12,12,1.0,2,0.1667,43.1468,2463.8118,0.9517,0.0327,0.1517,0.8156,0.8689,0.8537,active
29,20,0.6897,6,0.2069,12.0636,589.3114,0.8142,0.3471,0.4159,0.237,0.4907,0.429,balanced
15,10,0.6667,2,0.1333,6.3661,238.418,0.6242,0.8287,0.1241,0.0472,0.2246,0.3364,calm
65,47,0.7231,8,0.1231,28.2706,1642.6174,0.9684,0.0708,0.2695,0.6597,0.7338,0.8597,active
13,12,0.9231,0,0.0,24.876,1477.4596,0.9899,0.0924,0.2161,0.6915,0.7506,0.5603,active
29,16,0.5517,3,0.1034,13.0035,614.2399,0.7873,0.2348,0.4252,0.34,0.6105,0.5527,balanced
28,21,0.75,2,0.0714,21.4198,924.6831,0.7195,0.2502,0.4725,0.2773,0.7155,0.4242,balanced
60,55,0.9167,4,0.0667,31.636,1826.2072,0.9621,0.0344,0.3028,0.6628,0.792,0.3791,active
9,7,0.7778,0,0.0,19.1884,817.6742,0.7102,0.2927,0.3742,0.3331,0.4361,0.6573,balanced
30,25,0.8333,2,0.0667,31.0766,1322.7297,0.7094,0.071,0.2561,0.6729,0.827,0.8668,active
10,6,0.6,0,0.0,16.3898,643.3699,0.6542,0.3373,0.4093,0.2534,0.6592,0.3519,balanced
35,19,0.5429,0,0.0,19.1669,1022.0588,0.8887,0.3546,0.3638,0.2816,0.3554,0.6805,balanced
46,34,0.7391,2,0.0435,17.6101,831.6143,0.7871,0.4168,0.3544,0.2288,0.4769,0.6409,balanced
20,9,0.45,1,0.05,9.1435,421.8,0.7689,0.7513,0.1922,0.0565,0.3149,0.4412,calm
16,11,0.6875,5,0.3125,18.5276,665.4547,0.5986,0.4128,0.3601,0.2271,0.707,0.6637,balanced
44,36,0.8182,3,0.0682,41.7631,2748.1554,1.0967,0.1173,0.2198,0.663,0.8857,0.5596,active
21,15,0.7143,0,0.0,6.3736,185.1136,0.4841,0.7648,0.1613,0.0739,0.2551,0.2559,calm
11,7,0.6364,3,0.2727,8.9604,355.0152,0.6603,0.8199,0.087,0.0931,0.2648,0.2459,calm
22,14,0.6364,7,0.3182,19.7758,770.9156,0.6497,0.3248,0.4828,0.1923,0.3796,0.5238,balanced
35,26,0.7429,6,0.1714,15.8079,562.7169,0.5933,0.3,0.3698,0.3302,0.4,0.3546,balanced
31,20,0.6452,0,0.0,21.6286,1029.9018,0.7936,0.3583,0.3503,0.2913,0.444,0.2848,balanced
28,17,0.6071,0,0.0,18.7666,651.306,0.5784,0.2363,0.3957,0.368,0.4468,0.2956,balanced
29,19,0.6552,3,0.1034,12.3035,650.1907,0.8808,0.4115,0.3703,0.2181,0.6645,0.2114,balanced
17,15,0.8824,0,0.0,23.2148,1288.9409,0.9254,0.0803,0.2738,0.646,0.6772,0.7538,active
59,43,0.7288,18,0.3051,25.2873,1384.6441,0.9126,0.0614,0.2383,0.7003,0.8952,0.5035,active
32,30,0.9375,6,0.1875,44.2004,2399.4362,0.9048,0.0613,0.2809,0.6578,0.7806,0.4199,active
35,31,0.8857,1,0.0286,24.9402,1609.2413,1.0754,0.1192,0.2229,0.6578,0.7531,0.4144,active
10,4,0.4,0,0.0,8.5467,346.1202,0.675,0.6168,0.3253,0.0579,0.4297,0.1847,calm
40,31,0.775,13,0.325,22.1986,1396.7697,1.0487,0.0645,0.3327,0.6027,0.8429,0.5648,active
66,57,0.8636,22,0.3333,36.0181,2033.3172,0.9409,0.1606,0.2223,0.6172,0.6624,0.8083,active
19,16,0.8421,0,0.0,39.3195,2130.9305,0.9033,0.0799,0.1722,0.7478,0.9784,0.6394,active
49,35,0.7143,13,0.2653,34.5063,2137.1009,1.0322,0.0573,0.2519,0.6909,0.9636,0.4278,active
9,4,0.4444,3,0.3333,5.2884,225.3922,0.7103,0.891,0.096,0.0131,0.4681,0.3477,calm
71,43,0.6056,14,0.1972,36.106,2149.725,0.9923,0.0359,0.2391,0.7249,0.5974,0.5853,active
5,2,0.4,0,0.0,10.0663,386.1769,0.6394,0.7172,0.1306,0.1522,0.2591,0.0852,calm
36,22,0.6111,9,0.25,12.7491,497.9258,0.6509,0.3285,0.3604,0.3111,0.4637,0.576,balanced
32,16,0.5,2,0.0625,13.373,582.9249,0.7265,0.3113,0.4584,0.2302,0.5207,0.6772,balanced
8,4,0.5,1,0.125,9.0241,373.9318,0.6906,0.771,0.1493,0.0796,0.2814,0.3684,calm
11,6,0.5455,1,0.0909,21.4042,1112.7403,0.8665,0.2859,0.558,0.1561,0.6402,0.2342,balanced
20,15,0.75,7,0.35,19.8022,833.7099,0.7017,0.2325,0.5632,0.2043,0.391,0.3776,balanced
50,37,0.74,11,0.22,16.888,951.2912,0.9388,0.3016,0.4624,0.236,0.7067,0.6406,balanced
50,43,0.86,1,0.02,44.6479,2293.1849,0.856,0.0476,0.2882,0.6642,0.8759,0.3687,active
34,16,0.4706,3,0.0882,6.4308,152.4297,0.3951,0.796,0.1653,0.0387,0.251,0.4246,calm
26,13,0.5,1,0.0385,15.3343,775.5004,0.8429,0.3522,0.3737,0.2742,0.4659,0.4488,balanced
20,9,0.45,6,0.3,5.9869,296.2674,0.8248,0.726,0.2216,0.0524,0.2913,0.3165,calm
34,21,0.6176,2,0.0588,17.5423,950.9673,0.9035,0.2932,0.5408,0.166,0.4003,0.6624,balanced
6,3,0.5,2,0.3333,9.3326,289.1021,0.5163,0.812,0.0893,0.0987,0.4914,0.397,calm
25,19,0.76,6,0.24,12.2695,532.0077,0.7227,0.2818,0.4633,0.2549,0.6174,0.6831,balanced
15,12,0.8,5,0.3333,33.8331,2094.4726,1.0318,0.158,0.2613,0.5807,0.8667,0.4831,active
43,19,0.4419,7,0.1628,20.2884,703.9011,0.5782,0.3513,0.3764,0.2723,0.7428,0.585,balanced
21,14,0.6667,7,0.3333,34.4209,1732.089,0.8387,0.1075,0.2219,0.6706,0.8402,0.4182,active
17,14,0.8235,1,0.0588,21.5209,1186.997,0.9193,0.2216,0.4614,0.317,0.4563,0.3879,balanced
23,21,0.913,2,0.087,39.8017,2340.4338,0.98,0.0928,0.2766,0.6306,0.9044,0.8904,active
25,18,0.72,2,0.08,17.2666,648.6191,0.6261,0.2781,0.4195,0.3025,0.4184,0.4825,balanced
40,25,0.625,4,0.1,15.0865,701.8788,0.7754,0.2825,0.397,0.3205,0.6406,0.4093,balanced
17,7,0.4118,5,0.2941,10.8827,542.1942,0.8304,0.7895,0.1641,0.0463,0.2189,0.2361,calm
71,53,0.7465,6,0.0845,35.9846,1782.0982,0.8254,0.0711,0.1521,0.7768,0.6518,0.7622,active
29,19,0.6552,2,0.069,42.3917,2066.4507,0.8124,0.1033,0.1167,0.78,0.6181,0.604,active
38,22,0.5789,8,0.2105,16.8837,604.8809,0.5971,0.2505,0.4176,0.3319,0.3711,0.6344,balanced
36,28,0.7778,0,0.0,19.1976,731.8672,0.6354,0.3566,0.4893,0.1541,0.3864,0.6726,balanced
21,13,0.619,1,0.0476,16.4158,688.591,0.6991,0.3381,0.4608,0.2011,0.4689,0.5549,balanced
25,14,0.56,4,0.16,11.2451,398.8062,0.5911,0.7906,0.1271,0.0823,0.2802,0.1477,calm
17,9,0.5294,5,0.2941,7.4754,259.2048,0.5779,0.634,0.2788,0.0873,0.4411,0.2844,calm
22,14,0.6364,5,0.2273,42.8441,2174.7555,0.846,0.0825,0.2221,0.6954,0.841,0.5402,active
17,7,0.4118,1,0.0588,8.1458,318.2216,0.6511,0.5651,0.327,0.1079,0.1934,0.4318,calm
24,21,0.875,7,0.2917,29.015,1268.049,0.7284,0.1253,0.1686,0.7061,0.912,0.3986,active
30,29,0.9667,9,0.3,41.7382,2300.5911,0.9187,0.1028,0.2943,0.6029,0.8673,0.5479,active
9,6,0.6667,2,0.2222,21.4968,1048.6389,0.813,0.4321,0.4073,0.1606,0.7066,0.4347,balanced
31,14,0.4516,7,0.2258,11.583,291.3754,0.4193,0.7534,0.2042,0.0424,0.5472,0.1828,calm
28,22,0.7857,8,0.2857,16.0691,914.5298,0.9485,0.3071,0.4259,0.267,0.5561,0.3693,balanced
21,10,0.4762,4,0.1905,6.1932,254.8592,0.6859,0.6883,0.2551,0.0566,0.1906,0.0961,calm
15,10,0.6667,1,0.0667,23.7826,1451.967,1.0175,0.1355,0.1821,0.6824,0.8387,0.7787,active
48,44,0.9167,1,0.0208,23.3442,1346.3999,0.9613,0.0181,0.3787,0.6033,0.9955,0.7482,active
24,20,0.8333,8,0.3333,13.9074,617.2393,0.7397,0.3483,0.4756,0.1761,0.4011,0.6502,balanced
31,16,0.5161,5,0.1613,10.6553,362.6282,0.5672,0.7678,0.1054,0.1268,0.1756,0.2208,calm
28,24,0.8571,0,0.0,20.0536,1134.5673,0.9429,0.1396,0.2307,0.6297,0.8857,0.8622,active
61,51,0.8361,11,0.1803,22.5467,1268.0154,0.9373,0.1324,0.2231,0.6445,0.998,0.674,active
15,8,0.5333,4,0.2667,10.338,237.4363,0.3828,0.8411,0.1312,0.0276,0.2808,0.4254,calm
10,5,0.5,1,0.1,8.919,358.8965,0.6707,0.8036,0.1327,0.0637,0.4365,0.1846,calm
12,8,0.6667,3,0.25,5.8717,162.5062,0.4613,0.752,0.2058,0.0422,0.5927,0.0747,calm
49,35,0.7143,0,0.0,43.5125,2268.4789,0.8689,0.0433,0.1732,0.7835,0.8687,0.3816,active
21,16,0.7619,0,0.0,7.4069,288.626,0.6495,0.6494,0.2857,0.0649,0.4691,0.405,calm
41,34,0.8293,11,0.2683,21.9391,1098.3569,0.8344,0.0116,0.2944,0.6941,0.6814,0.4591,active
11,6,0.5455,2,0.1818,5.4713,214.9081,0.6547,0.7426,0.2395,0.0179,0.3603,0.1537,calm
11,8,0.7273,1,0.0909,6.7199,339.4989,0.842,0.629,0.3002,0.0708,0.1905,0.2839,calm
34,15,0.4412,1,0.0294,5.9699,266.1306,0.743,0.6949,0.1882,0.117,0.5914,0.3138,calm
32,19,0.5938,11,0.3438,17.5893,711.0591,0.6738,0.2768,0.4087,0.3145,0.5635,0.3092,balanced
12,11,0.9167,4,0.3333,28.7201,1755.2348,1.0186,0.1368,0.2319,0.6313,0.7973,0.4814,active
31,18,0.5806,4,0.129,6.3753,310.6766,0.8122,0.7104,0.2268,0.0628,0.2576,0.3918,calm
23,14,0.6087,2,0.087,15.2487,550.2696,0.6014,0.2395,0.4333,0.3273,0.6743,0.3962,balanced
56,54,0.9643,7,0.125,43.7501,2282.3688,0.8695,0.0931,0.1649,0.742,0.6863,0.8278,active
75,59,0.7867,19,0.2533,24.0838,1382.1529,0.9565,0.1055,0.2797,0.6148,0.7149,0.5801,active
35,25,0.7143,11,0.3143,19.3013,1014.907,0.8764,0.3196,0.4271,0.2533,0.4986,0.5677,balanced
29,27,0.931,0,0.0,29.5718,1761.6686,0.9929,0.0598,0.1799,0.7602,0.5872,0.6345,active
6,4,0.6667,1,0.1667,6.2956,162.8458,0.4311,0.6579,0.2584,0.0836,0.4905,0.2781,calm
31,28,0.9032,1,0.0323,35.9444,2029.7858,0.9412,0.1059,0.2591,0.635,0.9945,0.658,active
15,10,0.6667,4,0.2667,12.6162,495.9668,0.6552,0.2657,0.3904,0.3439,0.6517,0.4636,balanced
45,29,0.6444,15,0.3333,14.2159,527.3094,0.6182,0.3233,0.4796,0.1971,0.519,0.3622,balanced
56,43,0.7679,10,0.1786,29.9062,1847.7478,1.0297,0.1278,0.1548,0.7174,0.781,0.9045,active
16,8,0.5,1,0.0625,15.8676,706.4913,0.7421,0.2517,0.526,0.2222,0.5345,0.3519,balanced
14,12,0.8571,1,0.0714,23.2054,1481.9526,1.0644,0.0824,0.1964,0.7212,0.9053,0.5065,active
8,3,0.375,0,0.0,10.0954,366.4839,0.605,0.7619,0.1367,0.1015,0.3601,0.4066,calm
37,28,0.7568,0,0.0,12.2671,579.8988,0.7879,0.2714,0.512,0.2165,0.609,0.5259,balanced
50,40,0.8,4,0.08,44.331,2433.625,0.9149,0.0943,0.249,0.6568,0.56,0.7567,active
6,3,0.5,1,0.1667,10.078,247.5218,0.4093,0.7524,0.1918,0.0558,0.326,0.0815,calm
60,42,0.7,10,0.1667,43.376,2254.0638,0.8661,0.1212,0.178,0.7009,0.7309,0.9143,active
44,37,0.8409,9,0.2045,14.262,483.0237,0.5645,0.2674,0.4598,0.2728,0.4874,0.4238,balanced
32,20,0.625,10,0.3125,9.6314,457.4208,0.7915,0.6707,0.268,0.0614,0.5405,0.3917,calm
29,14,0.4828,9,0.3103,9.8244,278.887,0.4731,0.7555,0.1297,0.1148,0.199,0.1659,calm
24,12,0.5,5,0.2083,10.7631,302.6364,0.4686,0.7724,0.1939,0.0336,0.304,0.1273,calm
30,12,0.4,4,0.1333,9.6602,245.3419,0.4233,0.677,0.2506,0.0724,0.2506,0.3417,calm
36,28,0.7778,7,0.1944,38.8869,2209.1533,0.9468,0.0985,0.2749,0.6266,0.8422,0.4253,active
17,12,0.7059,1,0.0588,16.4406,599.5128,0.6078,0.3371,0.408,0.2549,0.5496,0.5688,balanced
27,17,0.6296,9,0.3333,17.6813,600.3575,0.5659,0.2827,0.3927,0.3246,0.4763,0.4382,balanced
26,17,0.6538,8,0.3077,11.9157,482.0002,0.6742,0.7434,0.1482,0.1084,0.3198,0.0791,calm
65,51,0.7846,0,0.0,36.1871,1732.4799,0.7979,0.152,0.1722,0.6757,0.934,0.8568,active
23,11,0.4783,0,0.0,7.0531,296.3906,0.7004,0.8699,0.1121,0.0179,0.523,0.2609,calm
29,26,0.8966,6,0.2069,22.1238,1429.572,1.077,0.0793,0.2445,0.6762,0.6112,0.7657,active
29,22,0.7586,9,0.3103,15.479,603.3938,0.6497,0.3054,0.4457,0.2489,0.5685,0.353,balanced
